year,state_abbreviation,net_generation_mwh,co2e_kg_per_mwh,source_file,source_field,lowest_ghg_technology,second_lowest_technology,margin_to_second_pct,cold_plate_use_multiplier_to_equal_one_phase,cold_plate_use_change_to_equal_one_phase_pct,one_phase_use_multiplier_to_equal_cold_plate,two_phase_use_increase_tolerated_before_losing_pct,two_phase_vs_air_reduction_pct
2016,HI,9948844.667,695.3035793103401,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.210654710959028,0.9821408461134441,-1.78591538865559,1.0182178633876962,5.492232728159596,20.70650523401908
2016,IA,54396530.724,455.34777247190004,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.287913099001096,0.983096712025307,-1.6903287974692982,1.0172427984596548,5.722855785326475,20.680252454435145
2016,ID,15660938.441,85.85278864701,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.973706984745153,0.9945237518123707,-0.5476248187629262,1.0055862412067824,8.479873079650147,20.44645205305251
2016,IL,187437381.035,370.14997120717004,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.336982013012248,0.9837308390844515,-1.626916091554853,1.0165959346604334,5.875852475758836,20.663569568009375
2016,IN,101397209.392,827.76298397485,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.186266582724164,0.9818493728900645,-1.8150627109935535,1.0185151909877848,5.421908590616931,20.714788831427644
2016,KS,47599990.322,546.15061465272,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.251264042039883,0.9826369783753345,-1.736302162466552,1.017711766076101,5.611935227826392,20.692708150848482
2016,KY,80273501.005,892.7078859190801,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.176834263207608,0.98173791505116,-1.8262084948839963,1.0186288875097782,5.395017007567127,20.71799212025336
2016,LA,106842115.053,400.12925171758,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.31755957402853,0.983477234301345,-1.6522765698654962,1.0168546332148247,5.81466490785183,20.670173820856107
2016,MA,31951671.137,375.35403646818,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.333410382794002,0.9836839429957257,-1.6316057004274298,1.0166437726791464,5.8645377932109,20.664784119468706
2016,MD,37166746.524,462.41655596598,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.284586503160171,0.9830545012840953,-1.6945498715904672,1.0172858570234464,5.712671542889636,20.68138320617001
2016,ME,11514427.426,157.67777965940002,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.641725114014018,0.9882192945966275,-1.1780705403372504,1.0120173264093377,6.958788188110221,20.55980296039489
2016,MI,112121789.925,501.6799651055501,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.267683471720974,0.9828415136957913,-1.7158486304208687,1.017503122567584,5.661283740328948,20.687128260941602
2016,MN,60036475.896,462.79258404071004,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.284412152497908,0.9830522916513998,-1.6947708348600155,1.0172881110376533,5.712138421830382,20.681442469262223
2016,MO,78611512.544,770.63302497335,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.195810236508636,0.9819628648112475,-1.8037135188752496,1.0183994195280137,5.449290939440332,20.71154746916003
2016,MS,62881294.963,427.75075908873004,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.301858645615831,0.983274729295323,-1.6725270704676998,1.017061205629087,5.7658062520499875,20.67551183698675
2016,MT,27783529.992,571.56176640486,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.242950246356903,0.982534288024655,-1.7465711975344966,1.0178165190107473,5.587158988480145,20.69553316666781
2016,NC,130768152.699,395.83101041946003,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.320180928491158,0.9835112606468884,-1.648873935311157,1.0168199234341355,5.822874490112251,20.669282540360744
2016,ND,37856451.758,759.6869339005101,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.197794061865824,0.9819865475776497,-1.8013452422350307,1.0183752610821155,5.455004912417127,20.71087365865335
2016,NE,37197843.2,585.4557542903301,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.238689260544072,0.9824818826247903,-1.7518117375209696,1.0178699769977033,5.574515067006547,20.69698096551369
2016,NH,19282493.05,143.69443407704,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.686231623784588,0.9889668325645751,-1.1033167435424929,1.0112547737898971,7.139147681399871,20.544625542346783
2016,NJ,77598196.669,253.93189494287998,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.449464553958783,0.9852706579185119,-1.4729342081488128,1.0150251878412446,6.247366641696717,20.62530025752408
2016,NM,32922552.001,717.8561919467401,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.205901820678238,0.9820836664861757,-1.7916333513824267,1.0182761914946574,5.4784369224041285,20.708119722057884
2016,NV,39228694.003,349.96420355743004,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.351733074173826,0.9839257802480706,-1.6074219751929353,1.016397078011904,5.922886193107257,20.658552998848467
2016,NY,134090832.639,211.31779896612,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.516563445838507,0.9862512681222532,-1.3748731877746834,1.0140248816205906,6.483959787523141,20.602453988304248
2016,OH,118922077.758,669.20024560158,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.216532230857451,0.9822118097311499,-1.7788190268850146,1.0181454744323697,5.509354215870199,20.704508634651773
2016,OK,78655008.003,475.50587098707,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.278666537591836,0.9829796234876333,-1.7020376512366653,1.0173622387756491,5.694605675993802,20.68339539713503
2016,OR,60181811.826,139.32633955394,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.701541100571461,0.9892301931488114,-1.0769806851188557,1.0109861234845243,7.202689044597443,20.539403429940617
2016,PA,215066508.488,390.11030344902,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.323750679670636,0.9835576982439692,-1.6442301756030786,1.0167725531160876,5.8340785517629,20.668068765546433
2016,RI,6564885.1,395.3919330053,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.320451607083521,0.9835147777358706,-1.6485222264129407,1.0168163357027677,5.823723062912434,20.669190506435676
2016,SC,96985763.86,287.03415892074,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.409334685698264,0.9847069284361627,-1.5293071563837302,1.0156002400952477,6.111354869521368,20.63895765534307
2016,SD,10289415.719,234.30858183194002,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.477792438277951,0.9856787004007029,-1.4321299599297066,1.0146089496339838,6.345815601460836,20.615656598200605
2016,TN,79340633.31,452.86979735459005,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.289101737262758,0.983111818105262,-1.6888181894737953,1.0172273889669827,5.726500449601879,20.679848413533307
2016,TX,453941342.056,478.35942058674004,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.277415486194559,0.9829638389227666,-1.703616107723338,1.0173783403809213,5.690797312749107,20.683820615311145
2016,UT,38133928.003,743.15848153008,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.200894425325542,0.9820236227839055,-1.7976377216094463,1.0183374412029136,5.463950097411918,20.70982059066777
2016,VA,92554816.451,371.4830791826,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.336058516236597,0.9837187021071392,-1.6281297892860813,1.0166083154146406,5.872924170880722,20.66388361146274
2016,VT,1911207.085,30.311310125250003,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,Cold plate,5.793564564076004,1.017362166696922,1.7362166696921921,0.9822891060232684,12.129589870374136,20.203450815475232
2016,WA,114086582.682,85.24361409410001,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.9781247367620916,0.9946204973985837,-0.5379502601416286,1.0054875524399915,8.50321501765945,20.44494148792787
2016,WI,64966610.542,633.4372087813,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.225322267860766,0.9823184661765376,-1.768153382346238,1.0180366757421389,5.535087360233404,20.70152246268312
2016,WV,75942967.562,902.90237443483,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.1754713907966154,0.9817218685225305,-1.8278131477469484,1.0186452563404784,5.391145439972234,20.71845494088732
2016,WY,46656629.978,925.76705862179,egrid2016_data.xlsx,ST16!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.1725190874881255,0.9816871579246156,-1.8312842075384417,1.0186806641170696,5.382770767219602,20.719457501085003
2018,AK,6244300.149,413.66943755445004,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.309625093674719,0.9833746207390314,-1.6625379260968631,1.0169593078187744,5.789907195338051,20.672871482598776
2018,AL,143221259.248,393.85334768626,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.321404403823515,0.9835271633036771,-1.6472836696322934,1.0168037013650097,5.8267113455541475,20.6688665425682
2018,AR,67999351.643,552.99441633128,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.248955081501849,0.9826084000106688,-1.7391599989331152,1.0177409184506554,5.605040087256774,20.693492752505847
2018,AZ,111639090.046,441.00291377065,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.294963096567651,0.9831864909155361,-1.6813509084463885,1.0171512163182117,5.744516859203785,20.677855965092718
2018,CA,195212859.582,191.42913431873,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.556262599914286,0.9868551153011816,-1.314488469881836,1.0134089058872133,6.62965081043525,20.58893076737548
2018,CO,55375731.38,622.0429684469,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.228321671049807,0.9823550059459302,-1.764499405406983,1.017999402054301,5.543903359654356,20.700503446935613
2018,CT,39453552.523,231.09760144471002,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.482815240963701,0.9857519467195682,-1.4248053280431772,1.0145342321283721,6.363487839557491,20.613946441309217
2018,DC,74889.001,199.6123942659,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.5391370874109835,0.9865923948448702,-1.3407605155129843,1.0136769032073911,6.566263891765023,20.59476501050279
2018,DE,6240644.191,408.40821965482,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.312651478557462,0.9834136926733567,-1.6586307326643346,1.0169194511062811,5.799334133605916,20.671842556870047
2018,FL,243456187.354,429.88037526588005,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.30072441784053,0.9832601861339243,-1.6739813866075703,1.017076040896719,5.762297403893535,20.675897424970536
2018,GA,129232893.261,422.68367872346,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.304599149302769,0.9833099157041012,-1.66900842958988,1.017025312484748,5.774295724330969,20.674580169766365
2018,HI,9796772.998,691.62993470571,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.211456594365549,0.9821505112552072,-1.7849488744792752,1.0182080041170172,5.494564649942424,20.70623283934979
2018,IA,63191960.4,488.68318292794004,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.273001724220139,0.982908259047953,-1.7091740952047019,1.017435036603648,5.677387481425011,20.685320766513605
2018,ID,18172119.496,72.89002589715,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,6.077816206648579,0.9969120851466987,-0.3087914853301288,1.003149937074714,9.056109482957876,20.41083865208505
2018,IL,187990218.418,371.28485931691,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.336195453985226,0.9837205013009984,-1.6279498699001582,1.0166064800831267,5.873358264808637,20.663837044696475
2018,IN,113451149.922,793.11714516188,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.19189841561849,0.9819162580875378,-1.8083741912462203,1.0184469623696786,5.4380460723798985,20.712876093899613
2018,KS,51683745.199,452.05015594200006,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.289497527840248,0.9831168508626054,-1.6883149137394637,1.0172222551243424,5.727714709750753,20.679713875825012
2018,KY,78804496.998,832.6418235065701,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.185509342355643,0.9818403989198873,-1.815960108011272,1.0185243452043715,5.419743428734436,20.715046005683025
2018,LA,101862424.388,380.75858955673,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.32979422033153,0.9836365821726952,-1.6363417827304771,1.016692084766571,5.8531109835908035,20.66601377646502
2018,MA,27123442.981,332.86558557791,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.365470726734944,0.9841091702089572,-1.5890829791042838,1.016210004577444,5.967132936200037,20.653880501062016
2018,MD,43783522.967,381.54557231868,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.3292753501244405,0.9836297964148444,-1.6370203585155618,1.0166990068195583,5.851473774646165,20.666190212418535
2018,ME,11280700.003,121.66299907377001,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.771778915469961,0.9904814797848979,-0.9518520215102133,1.0097097041681407,7.504588658157174,20.51543628096293
2018,MI,115834924.306,506.10203712068,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.265931470657992,0.9828195791135151,-1.718042088648486,1.0175254977162562,5.655991554092954,20.687723688898487
2018,MN,61425572.326,455.00168149359,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.288078400334206,0.9830988120500724,-1.6901187949927565,1.0172406562549048,5.723362461132653,20.680196265593697
2018,MO,81304229.764,776.95519542641,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.194688590237528,0.9819494886335729,-1.8050511366427102,1.018413064372505,5.446063651020228,20.711928433636295
2018,MS,63473771.44,417.08589528529006,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.30769700344671,0.9833497712859042,-1.6650228714095827,1.016984656384849,5.783911734282299,20.67352699060421
2018,MT,28195174.001,528.8574055464701,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.257345085669662,0.9827124608908686,-1.728753910913139,1.0176347674587594,5.630146996107999,20.69064169351599
2018,NC,134162507.279,364.72183131538,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.340804801916965,0.9837811639180509,-1.6218836081949073,1.016544599028894,5.8879944162048,20.662269567527915
2018,ND,42612541.996,688.0315864345,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.212249865455587,0.9821600777414298,-1.7839922258570229,1.018198245483422,5.496872768969996,20.705963368387913
2018,NE,36966215.818,642.97852428425,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.222887384650199,0.9822888582022795,-1.7711141797720487,1.0180668784064781,5.527943804369362,20.70234966943474
2018,NH,17063035.358,138.71535063155,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.703741500905424,0.9892683137162139,-1.0731686283786068,1.0109472372476056,7.21188644528532,20.53865280979782
2018,NJ,74975548.734,227.76732626417,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.488150940504455,0.9858300559957486,-1.4169944004251422,1.0144545539906615,6.382333369921422,20.612129669017754
2018,NM,32534843.004,608.0042845954,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.232161776467037,0.982401896194642,-1.7598103805357979,1.0179515699929016,5.5552166331742425,20.699198773201477
2018,NV,39607668.204,338.6611352894,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.36067613001896,0.9840449615878083,-1.5955038412191702,1.0162755028589323,5.951641235615246,20.65551131835687
2018,NY,132500581.801,189.91141424871,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.559571636441718,0.9869062755707182,-1.3093724429281806,1.0133567180396135,6.641994317635924,20.587803360753664
2018,OH,126184610.568,603.20799887502,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.233512035569232,0.9824184128592715,-1.758158714072855,1.0179347215832988,5.559201631115629,20.698740013201856
2018,OK,86223720.801,405.23171228771,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.314513154072742,0.9834377687896079,-1.656223121039213,1.0168948914099172,5.805143010631086,20.67120960169739
2018,OR,63917831.946,142.50057895920003,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.690343930847552,0.9890372554460354,-1.096274455396462,1.011182936431758,7.156138704947557,20.543222888435885
2018,PA,215390665.858,357.81361952028004,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.345820030162174,0.9838473928358841,-1.6152607164115929,1.0164770398721132,5.903973556494213,20.660563994374037
2018,RI,8372772.262,394.07016483912,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.321269728963407,0.9835254121401137,-1.6474587859886314,1.0168054877015165,5.826288839960481,20.6689123340153
2018,SC,99322722.723,287.83293508431,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.4084658417558495,0.9846949041631317,-1.5305095836868343,1.015612505881455,6.108453756957144,20.63925329701758
2018,SD,12616395.683,235.86213569919,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.475403940153445,0.9856439651581735,-1.435603484182646,1.0146443825501879,6.3374349826688325,20.616469804879568
2018,TN,81539017.661,339.44811805135004,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.360036300987825,0.9840364096262108,-1.596359037378925,1.0162842265906986,5.949577892311608,20.65572894248743
2018,TX,476834935.717,446.18157785894005,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.292370181699235,0.9831534201172231,-1.6846579882776935,1.017184951359055,5.7365378231117425,20.678737385473276
2018,UT,39375424.0,729.9888806595,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.203459769054919,0.9820543585469794,-1.7945641453020578,1.0183060880975898,5.471365756403945,20.70894922608215
2018,VA,94558960.368,336.94837050028,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.362077818286104,0.9840637101687886,-1.5936289831211425,1.0162563777038895,5.956164731023428,20.65503455996488
2018,VT,2175006.475,26.08473642159,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,Cold plate,5.708781538247476,1.0225237430675225,2.2523743067522473,0.9770238569648819,12.821813286877948,20.168618817519647
2018,WA,116746864.289,90.73752487954,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.939748265572131,0.9937928524960777,-0.6207147503922261,1.0063318209794283,8.303528016275962,20.458061667356752
2018,WI,65802102.201,633.33016098198,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.225349976034166,0.982318803386952,-1.7681196613048011,1.0180363317586947,5.535168719444661,20.701513049241903
2018,WV,67249024.77,889.70283646783,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.1772416908784535,0.9817427149587175,-1.8257285041282545,1.018623991193821,5.396175087734334,20.717853760006832
2018,WY,46112136.165,936.1048823264599,egrid2018_data.xlsx,ST18!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.17122956974887,0.9816720183190403,-1.8327981680959726,1.0186961078087398,5.37911801417259,20.719895395005583
2019,AK,6068242.558,442.22080928409997,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.29434831893858,0.9831786444751373,-1.6821355524862747,1.0171592203580544,5.742623737950914,20.67806495079142
2019,AL,142679432.855,356.32991887801,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.346919857661447,0.9838619480910334,-1.6138051908966555,1.0164621922678219,5.9074853225261625,20.66018995647695
2019,AR,63857738.721,511.62633859491,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.263782089897129,0.9827927055156852,-1.7207294484314795,1.0175529110829313,5.64950772491597,20.688454156491908
2019,AZ,113368628.098,396.13310293788,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.319995012142376,0.9835088453109185,-1.6491154689081466,1.0168223872832638,5.822291738746688,20.669345753996115
2019,CA,201747828.474,175.62325459371002,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.5929855984317545,0.9874302309289152,-1.2569769071084758,1.0128222387917434,6.76840973325723,20.576417249456945
2019,CO,56336872.925,603.76455671301,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.233354323791817,0.9824164829120352,-1.7583517087964795,1.0179366902944325,5.558735990144159,20.698793597158073
2019,CT,40050037.539,216.55497647014002,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.507125320641482,0.9861103535940174,-1.3889646405982559,1.0141686264833678,6.449961149327477,20.605668337668025
2019,DC,174080.0,361.82700481004,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.3428855066822045,0.9838086123201674,-1.6191387679832636,1.016516599312718,5.894616929186847,20.661561972703446
2019,DE,5258538.001,322.72099222286,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.37422997691086,0.9842270407758423,-1.5772959224157668,1.0160897665248139,5.9955717267748065,20.650900987342535
2019,FL,244949921.388,397.92706076123,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.31889621894992,0.9834945767398864,-1.6505423260113616,1.0168369424452526,5.818849141378202,20.66971935389833
2019,GA,128595116.561,399.59083757439004,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.317885139530865,0.9834814568895996,-1.6518543110400352,1.0168503258139,5.815683697412477,20.670063127193274
2019,HI,9749998.355,708.83560048455,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.207768621804476,0.9821061031796839,-1.7893896820316058,1.018253304149613,5.483850253693956,20.707485604574117
2019,IA,62649563.58,390.75077587546,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.323346330406409,0.9835524323709061,-1.644756762909394,1.0167779247566868,5.832808047469973,20.668206252891363
2019,ID,18384353.737,95.88398390956,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.906571836030894,0.9930999304636683,-0.690006953633171,1.0070386606765913,8.136345783381893,20.46940056508579
2019,IL,184292979.459,329.20600233675003,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.368575364344119,0.9841508641730755,-1.5849135826924488,1.0161674731704566,5.9771924951308675,20.65282446476543
2019,IN,102127767.394,741.2579294997801,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.201259313204165,0.9820279913238482,-1.7972008676151785,1.0183329849187925,5.465004100933202,20.709696651183805
2019,KS,50887993.408,405.34737834206004,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.3144449011799155,0.9834368855556173,-1.6563114444382743,1.0168957923840776,5.8049299115755515,20.671232807327634
2019,KY,71804253.994,807.68154257021,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.189474959049156,0.9818874455125896,-1.8112554487410448,1.018476353658739,5.431094423579652,20.713699182958045
2019,LA,99469963.984,374.81017921655007,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.333779467738231,0.9836887836775137,-1.6311216322486333,1.016638834769989,5.865705711031666,20.664658611933806
2019,MA,21513219.546,354.0651321746,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.3486145698920184,0.9838843983065537,-1.611560169344628,1.0164392911291693,5.912901916290081,20.659613598645766
2019,MD,39325595.561,335.06823012663,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.3636311418935545,0.9840845088248358,-1.591549117516422,1.0162351612970586,5.961182850806845,20.654506218918044
2019,ME,10490562.004,96.87145449905,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.900487200900906,0.9929750412817996,-0.7024958718200414,1.0071660583163864,8.10621360210817,20.471479794761827
2019,MI,116689224.485,459.6841155291,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.285861286371807,0.9830706653516345,-1.6929334648365546,1.0172693682930123,5.716571469255705,20.680949895144984
2019,MN,59379024.545,399.58176572699006,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.3178906318492425,0.983481528133287,-1.6518471866712958,1.0168502531392494,5.81570088647303,20.670061259778915
2019,MO,77222857.994,725.2125530034,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.204411924656638,0.9820657799758349,-1.7934220024165115,1.0182944372639668,5.474121419941236,20.70862580463816
2019,MS,65958759.738,379.81919975846,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.330416109381231,0.9836447184680983,-1.6355281531901689,1.01668378504985,5.855074038551367,20.665802309083624
2019,MT,27797079.004,572.7646933701001,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.242573719655663,0.9825296510279533,-1.747034897204669,1.0178212491437075,5.5860402140347265,20.695661105135642
2019,NC,131004605.112,353.5933961098,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh,Two-phase,One-phase,5.348970005707487,0.9838891102575654,-1.6110889742434575,1.0164344845364066,5.914038775062869,20.659492716756624
