year,state_abbreviation,net_generation_mwh,co2e_kg_per_mwh,source_file,source_field
2019,VT,2289797.993,23.25250566331,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh
2019,WA,106463608.2,135.66766349752,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh
2019,WI,62021340.696,559.2734955091901,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh
2019,WV,63925638.663,882.34692900354,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh
2019,WY,42145656.477,938.4789847910401,egrid2019_data.xlsx,ST19!STC2ERTA converted from lb/MWh
2020,AK,6156046.989,438.22828924336005,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,AL,136842032.304,327.06640712746,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,AR,54641258.916,431.49652488019,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,AZ,109305056.86,334.28805125023,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,CA,192954153.405,205.53086750966,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,CO,53792186.81,553.0366004216901,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,CT,41190572.136,240.29781548542,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,DC,174521.001,363.38237304677,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,DE,5205372.001,342.4758471211,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,FL,250780435.174,382.00143265053003,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,GA,119593376.135,328.17997639581006,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,HI,9069239.997,692.40965998974,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,IA,59636671.813,279.04911883926,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,ID,17674572.412,96.79479738852,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,IL,173337706.25,252.39875273228,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,IN,90072288.007,702.82096565835,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,KS,54541831.47,364.77580880741,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,KY,63513834.15,764.24599081138,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,LA,100554704.576,345.51854473906,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,MA,18195165.072,399.11637995537,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,MD,35998332.922,292.71449617025,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,ME,10001870.147,103.50025339423,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,MI,106624721.023,425.48370442347,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,MN,56500626.797,349.43213970742,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,MO,71871122.027,734.1034170477701,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,MS,66499288.151,405.57236015758,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,MT,23353290.001,413.96517977969,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,NC,124334264.838,294.12970436465,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,ND,42176424.004,629.65152686128,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,NE,36756238.998,544.61384370316,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,NH,16340973.012,112.44328056115,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,NJ,61106458.407,223.30034860441,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,NM,34005838.999,571.46877996901,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,NV,40335219.989,325.05472496651004,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,NY,129411955.194,189.00967261715002,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,OH,120992732.718,568.47733828886,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,OK,82297831.402,321.43914018524003,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,OR,63624781.93,154.95214310807,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,PA,230134952.99,316.39292506899005,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,RI,8893740.309,375.37444812483,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,SC,98528796.629,233.08342884057,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,SD,14146525.855,154.48585015171003,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,TN,80566010.004,259.18585536459005,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,TX,473366236.705,388.96407553003,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,UT,37087308.992,710.2167892512,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,VA,102799855.681,292.49677183265004,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,VT,2154917.77,13.7483847347,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,WA,116079174.179,96.73945911938,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,WI,61440537.516,540.68754814844,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,WV,56661533.092,873.0437494948401,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2020,WY,42010989.65,902.69644349885,egrid2020_data.xlsx,ST20!STC2ERTA converted from lb/MWh
2021,AK,6595817.773,419.55661292468005,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,AL,142731860.61,342.22501054049,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,AR,61100068.005,495.84132411891005,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,AZ,108500973.376,330.04333385177,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,CA,196943760.108,217.94886582315002,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,CO,56832574.334,555.4483510529801,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,CT,44079943.539,235.02072185283998,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,DC,184480.001,296.03297794917,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,DE,4305126.0,394.65439181168,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,FL,246185265.397,379.87635239708004,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,GA,124199775.463,345.83061628962,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,HI,9180590.002,681.54657632061,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,IA,67198724.482,351.27508550673,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,ID,16834399.801,123.35852735283001,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,IL,181296445.222,298.15624383314,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,IN,94126667.181,745.2205124441001,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,KS,56573059.816,383.1222593968,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,KY,69904814.122,789.1418616312001,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,LA,97167796.19,375.90923352906003,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,MA,19429416.602,389.89983658934,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,MD,38166718.985,318.42365810948,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,ME,10900945.883,140.33059306112,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,MI,115299089.641,458.25575315597,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,MN,59157704.839,377.18745682772004,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,MO,76941409.993,747.9647462826,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,MS,67723496.549,379.36742175794,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,MT,24947923.138,477.65227008191,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,NC,129730297.061,305.11208282709003,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,ND,43032366.995,612.7860553599401,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,NE,37910897.991,514.2417522003301,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,NH,17193229.589,139.72686161665,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,NJ,61421799.863,219.14589608758,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,NM,35073356.999,517.4735978365801,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,NV,41723320.004,325.16404072768,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,NY,123769709.506,207.30123852977002,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,OH,125609191.275,551.05031943346,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,OK,80754585.812,343.20839879865,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,OR,61016874.601,148.19724553403,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,PA,241279607.04,330.95777606969,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,RI,9314561.279,378.10462059986,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,SC,98113946.629,258.72636629378,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,SD,17322408.875,138.15924638593,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,TN,79057209.281,318.71531800339005,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,TX,480614368.135,390.19920755354,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,UT,42560373.008,712.68251737452,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,VA,93103269.048,272.85712939639,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,VT,2107702.867,20.336360316580002,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,WA,110808400.626,92.05838586098001,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,WI,64242541.956,578.29988106121,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,WV,65836062.988,888.75754996875,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2021,WY,43460743.876,837.9751625930301,egrid2021_data.xlsx,ST21!STC2ERTA converted from lb/MWh
2022,AK,6694128.234,416.14968063361,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,AL,144788892.892,358.9593938469,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,AR,65905029.856,481.50236211847,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,AZ,104698773.165,322.91966568092005,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,CA,203256382.497,207.51170538945001,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,CO,58012255.357,532.13098168076,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,CT,42761369.034,237.36352644389,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,DC,160237.001,251.69613815115,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,DE,5308370.0,408.59419252652003,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,FL,257955504.155,371.29347757194,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,GA,126484632.485,336.19994308978,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,HI,9304192.004,663.86237059142,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,IA,72909386.062,281.93804864379,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,ID,16278410.189,112.68776684858001,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,IL,185197549.577,268.70539843378003,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,IN,98022168.549,715.133730542,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,KS,62194840.58,374.77752056591004,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,KY,69146933.093,785.73765089435,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,LA,105223371.518,372.24284640235,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,MA,21022930.789,389.73518255903,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,MD,37134094.879,290.525912985,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,ME,12763920.003,155.44973393796002,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,MI,116615130.596,460.72601720299,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,MN,58966891.046,350.99476542207003,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,MO,79361031.625,688.44753063779,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,MS,67781239.54,403.10753921900005,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,MT,27088739.999,467.81430516898007,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,NC,134252770.682,298.06053584307,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,ND,44400926.002,599.39328704332,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,NE,40692718.002,501.51893981420005,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,NH,18764370.187,139.00701052546003,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,NJ,65039128.884,221.61253139564002,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,NM,40853345.001,449.79353390125004,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,NV,41832941.006,307.87355317565004,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,NY,124473610.617,222.87170381476002,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,OH,135802728.736,527.13239376336,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,OK,84634922.609,312.58274916099,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,OR,61254900.841,135.65360213405,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,PA,239261130.761,323.96882483273004,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,RI,7804400.21,368.40091902845,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,SC,98658089.209,253.98179010358,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,SD,17900462.342,148.29522148595,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,TN,78032791.39,316.48137558114,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,TX,521881132.673,372.82843415202,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,UT,39386042.997,691.38907715724,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,VA,89477324.859,267.60634412127,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,VT,2182637.111,19.32711729333,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,WA,116650629.994,84.35230508705,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,WI,61228765.961,534.51687754696,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,WV,56665360.441,895.5392094926201,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2022,WY,46210977.449,824.44223423408,egrid2022_data.xlsx,ST22!STC2ERTA converted from lb/MWh
2023,AK,6678905.161,369.4376952,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,AL,138596256.477,323.8595136,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,AR,63195646.552,452.8805904,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,AZ,111820945.514,312.5775744,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,CA,216080235.825,179.0672184,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,CO,57471488.483,494.9129808,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,CT,40652074.995,245.2497264,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,DC,171869.499,179.1769896,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,DE,4772059.259,319.4119656,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,FL,258099011.95,357.9507288,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,GA,129220273.258,325.433052,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,HI,9158617.733,632.626848,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,IA,69819809.048,287.6531616,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,ID,17842445.937,142.375968,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,IL,177690286.567,215.2041696,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,IN,90031870.696,664.7517072,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,KS,58456598.044,332.6176224,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,KY,62417958.511,792.4410144,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,LA,97434806.41,346.1276448,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,MA,19663313.081,376.5338136,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,MD,35987133.297,236.8730952,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,ME,12512180.99,143.716356,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,MI,120648501.215,361.7151552,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,MN,57260118.977,341.2564344,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,MO,66705178.956,659.8033848,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,MS,72933440.201,375.7050864,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,MT,26895758.013,482.5945656,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,NC,126510680.084,284.1522768,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,ND,42068807.125,588.7056672,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,NE,39445955.006,465.3128592,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,NH,16824998.889,125.2942992,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,NJ,64195046.033,213.2682048,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,NM,39258858.763,350.9217432,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,NV,42162355.474,292.0544424,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,NY,123473720.157,211.6570176,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,OH,133121090.814,484.567272,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,OK,88878115.88,294.3111024,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,OR,61683300.013,165.5472168,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,PA,235912550.485,293.8742856,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,RI,10416553.048,381.0258144,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,SC,100853387.4,254.1806568,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,SD,17405995.526,152.2199952,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,TN,77754006.807,299.9048976,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,TX,544038647.008,349.8067944,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,UT,32789440.038,644.6717424,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,VA,91024103.437,244.7621064,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,VT,2480198.747,23.6956104,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,WA,102953150.197,120.922956,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,WI,62538903.174,527.7962592,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,WV,52286784.268,893.0789784,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
2023,WY,43176351.213,831.5680968,egrid2023_data_metric_rev2.xlsx,eGRID2023 ST23!STC2ERTA
